x,y,z
7.9215508,-1.44226,7.856627
7.7515926,-1.1297152,8.086757
7.8941283,-2.9651573,7.750032
7.268958,-1.6452235,8.036783
7.401411,-1.8534926,7.398308
7.5674086,-2.01073,7.6246715
6.1963377,-2.1022525,6.8636603
8.631305,-0.8672913,7.741531
8.093564,-2.9580305,7.238184
6.258252,-2.4596307,6.473982
8.025854,-2.438285,8.49432
8.436192,-1.8436575,6.496434
8.85186,-2.3897684,8.2915745
7.246527,-0.5608797,7.223749
8.512265,-2.3442903,7.4909835
8.469385,-1.3699398,7.8991065
6.736253,-2.042702,8.2579775
9.063797,-1.615048,7.826143
7.551178,-2.162336,6.448727
7.5034547,-2.2747083,9.093645
6.7468014,-2.0699096,7.571967
7.7136717,-2.5025194,7.5482197
6.543267,-2.662709,8.676884
6.646864,-1.7516022,6.3941903
7.6989923,-2.0082934,6.924251
7.802425,-3.1297107,8.092357
8.198446,-1.6097257,6.9455996
8.199694,-1.1953827,8.094186
7.0154757,-2.8163602,7.88041
6.7635846,-2.081403,7.8956556
8.138943,-2.8240345,8.002561
8.784665,-1.4992678,7.020633
8.502526,-1.396538,7.6239448
8.291783,-1.1527299,8.144249
7.1076236,-3.130348,7.0480533
8.027896,-2.5330513,7.499493
7.2926035,-2.6397235,7.8770146
8.67842,-2.7320206,7.570692
7.8776984,-0.97012246,6.453592
6.6617484,-2.9598963,7.759779
7.4881363,-2.2828956,9.0888195
8.047891,-2.4939692,7.396283
8.701562,-1.7746114,6.985114
6.289488,-3.142978,7.3979287
6.6309495,-1.940951,7.2371774
6.782382,-2.3047051,6.229597
6.557082,-2.443323,8.251046
8.153717,-1.2662679,7.10622
6.83393,-2.6580288,7.194132
8.264743,-2.4707386,6.847175
7.1412168,-1.9988568,9.105458
8.003561,-1.484364,7.290801
7.0906634,-1.7628077,7.2157116
7.641577,-2.0114956,6.547353
8.92049,-1.6669246,7.3483524
8.377501,-1.1882762,6.542772
7.162345,-2.353094,9.071638
8.2473,-2.6456666,6.9322824
7.753632,-2.5260508,8.916942
6.7509465,-2.2599678,6.496307
7.409166,-1.8343047,6.903525
7.5121455,-2.2922356,7.857058
8.595473,-1.8454247,7.0667076
7.551008,-2.2848778,8.537986
6.4174523,-3.1256056,7.2049046
8.799939,-1.1893817,7.3253098
8.136971,-1.4759617,6.7253475
8.546494,-1.5028541,8.260301
7.388899,-1.2230037,6.9497724
8.329971,-0.98737925,6.390412
6.7232256,-2.9985273,7.460675
6.831361,-1.9609708,9.137788
7.056334,-2.2836676,8.588177
8.6103,-1.0854712,7.817985
7.2128115,-2.2827697,8.515267
8.149237,-0.99423015,7.94704
6.6694016,-2.8506653,7.5504527
7.106282,-2.0816493,9.1014385
7.976312,-1.2666774,7.6674447
7.2188754,-3.0065598,7.232959
6.918201,-2.4373646,6.897025
8.383742,-2.2253442,6.469174
7.037535,-0.55043507,7.144323
6.64208,-2.028631,5.96369
8.231525,-2.29597,7.781556
6.9676504,-2.2907383,7.7748976
7.5741506,-2.7024786,6.81721
8.961952,-2.2050703,7.4473944
7.9796133,-1.6334188,8.969155
8.114549,-2.4497387,6.991976
7.643522,-2.7415283,7.5832376
7.0096784,-1.6089981,8.566638
8.552545,-2.2384293,8.536729
6.780718,-1.8360937,7.965445
8.015328,-2.3223252,6.381994
6.8121448,-2.4976532,6.286406
7.222557,-1.8075075,8.791202
8.720648,-1.887789,7.915312
7.46278,-1.828413,8.708112
7.73454,-2.7762644,7.606472
7.22835,-3.294056,7.0302877
6.5303617,-2.2816634,8.90915
8.73017,-1.690755,7.9308586
8.659302,-2.412759,8.489605
6.934624,-1.8295251,7.679662
6.9363823,-1.790421,6.3168283
6.965151,-3.0096376,7.246519
7.521884,-1.7145001,8.639023
6.622987,-1.8365415,7.653561
6.9800963,-1.7734113,7.926103
7.024458,-2.3691697,7.905974
7.687573,-2.280322,6.1656103
7.844181,-2.7266197,7.824199
7.562323,-1.4785045,7.6524553
7.8850484,-1.4302138,8.059884
7.344049,-2.1515539,6.59632
7.089149,-2.523133,7.191771
8.423431,-2.6278179,8.134192
7.2175646,-2.403211,7.836862
8.611993,-1.3900046,8.240053
8.428577,-1.9552704,7.064212
6.8494925,-1.912926,7.3621936
6.9361324,-2.3797932,8.556107
6.906882,-3.0703526,7.7150326
6.052767,-2.4465668,5.7714663
8.717971,-1.2584947,7.983466
6.380358,-2.4276626,6.917281
7.2118607,-1.4887652,7.201173
6.6017685,-1.4961547,7.101415
7.6733737,-1.2740604,8.974469
6.977856,-2.4707701,9.021384
7.94858,-0.7294072,7.0374136
7.131993,-3.0063221,8.389374
8.241614,-2.862085,7.5709944
6.911586,-3.3126698,8.355397
7.172135,-2.1169584,7.295653
6.693647,-1.9904811,7.3039474
7.340391,-0.8263219,6.8741164
7.4445457,-2.047039,8.526515
8.025302,-1.8980143,8.368453
8.721922,-1.7748116,7.9852324
7.008169,-1.7158073,8.276706
6.424987,-2.4656143,7.4217815
8.051382,-2.3077216,6.373824
7.1477494,-1.8253266,6.1539426
7.335618,-2.2992814,8.987761
7.809632,-2.0047774,9.172765
6.083649,-2.1663914,7.1540623
8.02932,-1.3460232,7.3237004
6.916834,-1.4885734,6.8124065
7.267825,-2.115879,6.6271796
5.898763,-2.24731,6.9660563
6.7077584,-2.8423712,8.53848
6.7873845,-2.5573335,8.988489
6.8520036,-2.4538424,6.201994
7.871247,-1.0815765,7.8643928
6.943615,-2.6771243,6.8787923
6.7401485,-2.7368653,8.701861
7.688045,-3.0171945,7.060097
6.7108254,-2.3231018,8.622495
8.265625,-2.462668,7.5885406
8.409727,-2.9910543,6.8957806
6.9046993,-2.0264482,9.059673
7.4567537,-2.504957,9.187078
6.28915,-2.2078125,6.837729
8.229925,-2.4673364,8.779127
7.9888873,-2.3123288,9.0267935
7.0263405,-2.6287825,9.065145
7.5896134,-2.0632207,7.1822824
7.815772,-2.7338166,8.114762
7.0130486,-1.2194592,7.3651404
8.018833,-1.6970882,7.9992113
7.8067465,-2.530396,8.4765835
8.043267,-0.975834,7.6679606
7.559694,-1.9784989,6.1416965
8.322701,-2.1970866,7.2805624
8.131618,-2.1874673,7.666155
8.205034,-1.6445568,7.132913
8.416394,-1.9242418,8.891457
7.2208805,-2.089363,8.687607
9.071626,-1.5049852,7.6799827
8.824315,-2.2366314,7.605167
8.691762,-1.2640294,7.442763
8.573203,-1.6131943,8.875082
7.4422984,-1.7484753,7.6364427
8.559857,-1.7182945,8.245982
8.557448,-2.7942038,7.904658
8.623798,-1.021568,7.780618
7.4282856,-2.4060295,6.536564
8.17184,-2.8183625,7.748899
7.541502,-1.3042129,7.7748313
8.843714,-1.6209835,8.044677
6.738256,-2.9530501,7.688058
7.5241513,-2.7009597,7.7818203
8.147138,-0.24816836,6.852727
8.12725,-1.5251106,7.3568115
7.1456447,-1.591554,6.0992513
7.418856,-2.7545083,7.599623
7.3301654,-3.43406,6.8400245
6.6767554,-1.6318994,8.579818
7.5662017,-2.6088111,6.276025
8.143502,-1.7116767,7.4682217
8.665869,-1.0478243,7.1335754
7.933795,-2.8154893,6.300277
7.2450514,-1.890219,7.917387
6.6705756,-1.7689817,6.8907027
7.0968995,-1.9289155,6.9303775
7.738558,-2.0960567,6.598818
7.4637947,-2.015765,6.5798965
6.7598753,-2.6201138,8.60535
7.004197,-2.2316077,6.177697
6.607827,-2.6867297,7.424867
7.0251455,-2.6431618,8.580448
6.7210073,-2.6210537,7.3712325
6.759154,-2.2844036,6.916345
8.393126,-2.4061632,7.7646422
7.6811037,-1.8411993,6.5316925
7.802554,-2.0276968,6.143586
8.173022,-2.451512,6.961256
6.9175706,-2.0579944,9.2015505
7.630594,-2.5892348,6.293371
6.8692164,-1.6186546,7.4623623
8.761895,-1.600846,7.6899505
7.10826,-3.0397546,7.285721
8.523189,-2.476788,7.965519
7.7400627,-2.8000429,6.888191
9.115521,-2.014215,7.6993914
7.994225,-2.45646,8.1594
6.988965,-3.0724144,7.447428
6.8492775,-1.4043074,5.95175
7.9659696,-2.3436248,8.672579
7.369247,-1.5221338,9.068762
7.0157495,-1.3273528,7.817551
8.21712,-2.4065955,8.843768
7.29954,-3.043046,6.6771107
7.2749023,-2.5991573,7.2593703
8.159309,-1.7404311,6.5256104
8.492051,-0.6370915,8.278096
8.083385,-2.3654835,7.977981
7.773085,-2.1893728,6.7780027
8.57951,-1.1366558,7.3481255
6.413807,-1.9793236,7.7611217
8.087274,-1.2201422,7.283615
8.441491,-2.1087995,6.341441
6.964036,-2.5500553,8.706519
8.173647,-3.0465581,8.306256
7.3542023,-1.8586212,5.9165087
6.739666,-2.2789803,7.900668
8.327969,-2.009383,7.8293085
7.64654,-2.69864,7.3117313
8.666386,-1.6628149,8.105703
8.305887,-2.888311,8.124023
8.289483,-1.6148462,8.0647745
7.735941,-1.3213176,7.093547
6.5644383,-2.2891147,8.662626
8.340045,-1.3214867,6.836163
7.130376,-1.964194,7.598408
7.491427,-2.2567058,6.865754
8.264518,-2.7173438,8.464496
8.65946,-2.3173685,8.515598
7.6338787,-0.59304184,7.8744297
8.071988,-2.9923832,7.8207116
6.8676324,-1.4460083,7.32625
8.532139,-2.5799875,7.7731295
8.0631695,-1.7472147,6.0789766
6.6201463,-2.3836079,8.475383
7.8053246,-1.6828293,6.560086
6.314188,-1.511218,6.925193
7.770108,-2.2718189,6.398539
7.1056585,-2.6713083,7.676464
8.306325,-1.2622215,6.3729606
6.932472,-2.7200596,8.102425
7.9943886,-2.4070413,6.4328084
6.3280663,-1.9877365,7.7745667
7.006993,-1.6500877,6.8640604
8.230253,-1.4627869,7.226171
6.4529057,-1.6198301,7.7813077
7.342851,-1.2929153,5.7296033
7.2731347,-2.4457262,8.802247
8.111648,-2.6992085,7.1531034
8.87983,-2.0561767,6.821901
8.128757,-2.2562082,6.356652
7.20059,-1.3187542,8.174257
7.162964,-1.8103282,6.8075724
6.96713,-2.8981483,7.011049
8.536089,-2.5260596,8.509478
6.8629837,-3.3533237,6.9496093
7.9826565,-1.9361558,6.9405966
6.758628,-1.6312597,5.916935
7.1685786,-2.524508,6.097244
8.101195,-0.98978907,8.203554
9.006467,-1.8886225,8.207619
7.9545975,-1.7165998,9.382293
8.079673,-2.0617983,7.266355
7.2559233,-2.055523,6.081411
7.8568773,-0.6269318,6.433066
7.998484,-1.0051194,8.91388
8.075322,-1.0721909,7.235144
7.335615,-2.6779633,8.709186
8.234298,-1.5574021,8.811916
7.178262,-2.6008012,6.9865055
7.918571,-1.3349489,8.030306
6.737908,-2.0638187,8.785931
8.417206,-1.8284161,8.127435
6.855324,-2.8061256,8.523874
7.201599,-2.4983165,8.7444105
6.5735397,-2.3852696,8.289242
8.162312,-2.3076146,7.5793476
6.3739166,-2.024612,7.1253586
7.154788,-2.4046667,7.822477
6.702335,-2.0139022,6.278719
7.554676,-2.7919292,8.198719
7.509717,-1.3953419,9.122361
7.9099927,-2.1916413,7.12109
7.7769003,-1.7751387,7.579778
7.7881217,-1.3481342,9.122923
8.879754,-1.2256719,7.8387628
8.911581,-2.1626592,8.151932
7.5358996,-1.687344,6.595959
7.565428,-1.7798558,5.6917415
7.8756623,-2.6301773,8.348928
7.901033,-2.3015213,7.260113
7.5176463,-1.130949,8.615818
7.4575877,-2.4797676,7.1814575
6.973995,-2.227465,6.028657
7.3668833,-2.3065963,6.120085
7.1942616,-2.8991477,6.801195
7.2192144,-2.1626914,7.0127277
7.6208096,-1.6967543,8.203912
7.7207093,-1.6988348,7.4109583
6.898329,-2.471931,7.3763595
8.608604,-1.4167695,7.766435
7.197674,-1.9013147,7.2415524
8.365947,-1.7590098,6.1255026
7.8557215,-0.24787292,7.24869
8.066568,-1.7794621,6.507099
8.271505,-2.6912842,7.933845
7.997545,-1.743343,8.767433
7.9310694,-2.7257335,7.692014
7.3940964,-1.0034308,6.8384943
6.5068793,-2.6056533,8.591894
7.470128,-2.724524,8.365594
7.2457795,-2.8806312,6.561288
7.0621424,-1.2781512,9.007069
8.6948185,-1.2398764,8.293586
6.9708853,-1.1058167,5.9443946
8.512187,-0.81776065,7.902714
7.3311667,-0.58536834,7.456446
7.827047,-2.5139995,6.9117618
8.738805,-1.650158,7.370861
8.387521,-1.7352653,7.305472
6.612499,-2.9453058,6.8966503
7.632124,-1.7045819,7.1179924
9.039574,-1.2273034,7.37715
7.7779126,-2.5275347,9.044798
6.998777,-2.515444,9.148201
7.355441,-2.1124814,8.429275
8.39074,-2.2071304,6.8931975
7.450269,-1.7756274,6.795106
7.853032,-1.3881366,7.899749
6.9161754,-2.271757,9.164172
7.7097297,-0.37492546,8.212175
6.9382706,-2.312018,6.430581
6.5348344,-2.7736006,6.7685957
8.660942,-2.0577676,6.890547
7.027776,-2.6209626,8.7860365
6.931286,-1.9132315,6.825166
6.5930314,-2.2475512,6.575062
8.3538475,-0.99994975,7.263046
7.0623507,-2.7607708,7.7924047
7.826672,-2.3650424,7.3277545
8.179088,-0.9233326,6.9771533
6.229438,-2.786125,7.910427
6.9908295,-2.4961777,8.60251
8.118125,-2.689585,8.694507
6.71455,-2.8254538,8.349614
6.654143,-2.8054943,7.135852
6.638873,-2.3405828,6.753046
7.2142205,-2.4096212,8.554475
7.3237643,-1.0411108,7.113146
6.8854804,-3.1456184,8.436791
8.475409,-2.7776651,7.95831
7.5163016,-2.0438197,7.6100335
6.9117565,-2.9501624,7.166194
9.0172415,-2.4495475,7.880646
6.9148273,-2.004785,8.043079
6.653567,-2.782222,8.305794
6.637654,-2.330115,8.364154
7.8604255,-2.8942537,8.4175825
8.4491,-2.732176,8.220324
8.641119,-1.739023,7.3898773
8.253099,-2.4585743,7.8804893
7.780429,-1.8977513,6.2594743
8.500587,-1.1406682,7.0678277
7.325889,-2.3404758,6.278506
7.8711205,-2.7964187,8.263786
7.5575447,-2.2942963,5.916834
6.9434795,-2.4115062,7.317281
8.318982,-2.119748,6.2399893
6.804233,-1.9229422,8.851693
8.261447,-2.0294104,7.4663033
8.677261,-1.3187708,7.687599
8.908297,-2.6760366,8.088147
8.107001,-2.8043993,7.36514
7.381816,-1.0190572,7.1392713
9.011843,-1.5451232,7.153665
7.234165,-1.5310683,7.0692058
8.681539,-2.6735814,7.646464
8.653832,-2.4939666,8.194921
7.1059995,-0.8879638,6.4728622
7.258005,-2.1852343,7.986102
6.6999106,-2.784053,8.146939
6.593257,-2.0233023,6.606226
6.296631,-2.4431279,7.989621
8.62788,-1.9885857,7.9636426
6.507017,-1.8062631,6.772364
7.631205,-0.9027372,6.8739405
8.346179,-2.2079844,7.660338
8.261517,-2.806355,8.610664
8.446672,-2.477425,6.441187
8.432684,-2.6711907,6.9048414
7.5272193,-0.5254244,6.482419
7.071588,-2.7483606,6.613478
7.921859,-1.9120567,6.600983
8.20575,-2.3845055,8.428728
7.8990536,-1.8936796,5.949641
6.344915,-2.581477,7.1265616
8.214289,-1.8403946,8.438194
7.7323675,-2.2893617,6.016994
6.6738343,-2.4125588,8.546106
7.1667852,-3.211842,7.208603
8.293402,-2.2181542,7.9669104
8.099142,-2.4888937,6.8252873
7.007301,-1.8937308,8.718878
7.5268683,-0.9617177,7.779645
7.511305,-2.1992342,6.1733155
6.858816,-1.8051984,6.404883
8.283618,-1.4885962,8.473444
6.828149,-2.2012353,8.852383
8.97238,-2.324923,8.358972
7.459075,-2.5334384,7.0913677
8.556927,-0.45382246,7.707631
6.2834806,-2.638653,7.8597035
7.097724,-1.9474955,7.600249
8.878208,-1.8913305,7.973012
7.1044836,-2.999921,8.454444
7.4294157,-0.9413705,8.599925
8.379028,-1.0962073,6.773054
6.891656,-1.9757327,8.471446
7.623951,-2.8884926,8.640738
8.308912,-2.7595532,7.07137
8.472444,-1.1312575,7.7471743
6.685958,-1.9499488,8.836621
6.5063114,-2.4911487,7.9202075
8.536923,-2.015979,6.895684
8.1379385,-1.9628967,8.735611
6.973282,-3.0837395,7.988024
8.482936,-1.5387181,9.081531
8.5942745,-2.4941976,8.146045
8.813317,-1.8580579,6.693079
7.197024,-2.0043628,7.9467754
7.7614865,-1.7979629,8.442959
7.1824064,-2.359627,6.594839
6.870179,-2.128919,8.864018
6.6596813,-2.1775062,8.823118
7.7122326,-2.4870353,7.0179133
7.6595736,-1.751986,6.8555217
9.2721405,-0.98075217,6.5030184
9.03747,-2.4850914,7.487925
6.785529,-2.3221693,7.4321065
8.154092,-1.0470215,8.178816
8.076582,-2.8282866,7.038465
7.4804506,-2.3323708,7.8758383
7.106674,-3.1437035,8.52239
6.7013245,-2.4671102,7.6942806
8.392578,-1.9876794,8.917849
8.38818,-2.0558324,7.1737876
7.0846667,-2.79143,7.188679
6.868903,-2.135959,7.098921
7.208608,-1.2796118,7.8444686
6.6378427,-2.7124586,6.69106
6.6546264,-1.74619,7.408036
7.3277845,-2.2806318,6.6022115
7.0332565,-1.3041925,7.3189178
6.9262414,-2.7595441,6.7000227
7.7050467,-1.7325575,7.6462374
7.068313,-1.2302978,7.479843
7.9370294,-2.5398057,8.340928
6.9495287,-3.0758932,7.49584
7.6096735,-0.5534184,7.3252125
7.931168,-1.8876631,7.072243
6.6431317,-2.7100093,6.484269
6.955577,-2.9055645,7.568279
8.45804,-2.1430757,6.648001
6.589115,-1.4119681,7.963205
6.5730042,-1.8737066,6.5462112
-20.49366,28.395655,2.6127248
6.2250915,-2.2113764,7.3657036
6.644379,-2.679333,7.3070636
7.515077,-2.383386,6.6751437
7.547509,-2.9607978,7.8314347
7.8018255,-2.9129767,7.633571
7.4481273,-2.7229323,8.72175
7.847232,-2.2148461,6.368555
6.8893228,-2.9021106,8.681305
7.475385,-2.532224,6.095523
8.675155,-2.6927898,6.8952804
7.3042774,-2.4475915,8.8580265
8.21971,-2.4063735,8.309678
8.202966,-2.447285,6.6547503
6.845947,-1.1635771,6.0782514
9.075495,-2.31946,8.026725
6.485898,-2.7230392,7.3058586
6.3256297,-2.3498573,8.06109
6.5311465,-2.7507234,8.469971
8.026009,-1.4689549,8.858232
8.87369,-1.8488944,8.138958
7.2579393,-2.2604728,6.4673567
8.647751,-2.0116684,6.81012
8.378516,-1.2802479,7.3087587
8.60668,-1.680577,7.263081
7.615655,-1.1267805,8.923046
7.047113,-1.6008762,9.011068
8.790945,-1.7415473,6.7616835
8.854927,-1.1414012,7.231278
7.302548,-1.4761426,8.469355
7.18845,-1.7228445,9.227367
6.9906516,-2.6466556,8.927346
6.8364263,-1.6051744,6.1458135
8.508079,-1.6916738,7.1941886
8.154896,-1.5840156,9.095558
7.8212748,-2.9606519,7.6656284
7.696739,-1.4457415,5.9321327
6.623398,-2.1931949,6.1128964
7.2079496,-2.3416512,7.0596347
7.6806087,-2.4568098,5.866389
8.324712,-3.0416143,6.9208508
7.419661,-1.7584429,9.080924
7.907842,-2.116602,7.871297
7.921005,-2.455541,7.1553726
8.544351,-1.7978349,8.102653
8.000254,-1.6624806,6.9966707
7.864576,-1.8256325,6.2470026
6.8387547,-2.0429406,9.01321
8.58606,-1.897209,7.2745876
6.6375747,-2.4039521,6.5585175
6.3607817,-2.850215,8.010719
7.5789585,-2.9694805,7.802545
8.225363,-1.9956257,9.094958
8.95851,-1.4793526,7.4264264
8.312746,-2.792366,8.76333
7.585125,-2.8488116,7.182539
8.995435,-1.7458223,7.580093
7.173705,-2.5635378,7.493931
7.2075915,-1.2791059,7.679362
7.708125,-1.4864422,8.656055
6.895061,-2.8028574,8.621017
7.6764235,-1.8273741,7.0717382
8.408934,-2.1290598,8.603531
8.206796,-1.0348829,8.547013
8.326485,-2.2434366,8.454377
7.1301036,-1.4627033,8.17353
6.879442,-2.473313,6.887524
7.368122,-2.2677767,8.591491
6.43071,-2.0915952,8.091106
6.848078,-2.5441139,8.572269
7.1161633,-1.8444479,5.9707913
7.1562643,-2.160341,8.848243
8.897252,-1.6918347,8.012924
7.7200794,-2.145418,7.9467926
7.838862,-2.2570078,7.8090243
7.40282,-1.8335063,6.217057
7.2508287,-1.7538104,7.56
7.9173923,-2.4587648,8.799716
7.4171643,-1.4761828,6.037181
7.388505,-2.7091084,8.3199415
7.3715224,-2.0962903,7.5809717
8.302517,-1.673695,6.306172
8.037107,-1.5347214,9.191801
8.200259,-2.052132,7.3594713
8.643348,-2.4356048,8.416971
8.778062,-1.4428463,6.80656
7.817023,-1.9063941,9.017857
7.0090084,-3.0802486,6.682002
7.674488,-2.4725327,6.394588
6.4103475,-2.2990012,8.653446
7.9781895,-1.5248623,7.035145
8.101943,-2.2541952,8.827535
8.380202,-1.9686557,6.5449724
7.7443657,-2.566598,8.576339
7.8490677,-2.156423,8.179627
7.9436827,-2.5993257,8.900815
7.039467,-2.227259,8.85214
6.3449216,-2.2487786,8.504694
8.49369,-1.2134008,7.3887343
8.787261,-2.8055174,7.010646
7.0152855,-1.774314,7.1870184
7.078392,-2.3744788,7.0448117
6.744398,-2.622706,6.2469406
7.392359,-1.9521936,6.154943
7.945231,-0.877873,8.160509
7.514425,-2.7355359,6.426013
7.5774617,-2.6704147,8.678905
8.336611,-1.5795456,6.3963113
7.954581,-2.7106895,7.6426373
6.9432654,-2.1015923,6.024315
8.34603,-2.7214077,7.845057
8.551712,-1.1280738,8.283265
6.3285127,-1.8788981,7.4855213
6.8208394,-2.767686,7.036327
8.309519,-2.0916328,8.008738
7.679523,-2.2058527,5.7909427
7.578871,-2.5712247,8.570938
7.0594068,-1.691956,8.883664
6.8062825,-2.421349,9.102667
9.060556,-1.6900852,7.785576
7.33434,-2.1733222,6.3201766
8.002086,-2.025901,6.091272
8.576931,-2.235557,8.302551
8.274942,-1.3537081,7.38428
8.369321,-2.0425212,8.65107
8.513677,-2.032278,7.072366
6.7075005,-1.8066525,8.58847
8.587426,-2.2373629,6.5178523
7.325006,-2.28479,7.614222
7.0991664,-1.4891709,6.4407253
6.9686503,-2.0318768,6.1657615
8.355312,-2.0321367,8.130073
8.9679365,-1.6075788,7.6079316
6.549101,-3.11229,8.259875
7.4352655,-3.0160546,7.4038205
8.085767,-2.1516547,8.107216
7.168333,-0.7588741,6.431491
6.8434916,-1.3373264,6.22448
8.023097,-2.746223,6.6748805
8.386292,-2.2453084,6.5739093
6.5700626,-3.3554513,8.122783
6.9956408,-2.2055788,6.235881
8.358377,-0.7489774,8.401956
6.693077,-2.2809165,7.4388666
8.251019,-0.8767417,7.6904435
8.093117,-0.8293337,6.9613934
7.5621676,-2.3921456,6.2081265
8.94204,-1.2043571,7.7701025
7.8809156,-2.1819527,9.166129
6.750592,-1.5715356,7.1967735
8.407212,-2.5294836,6.464462
6.9538946,-2.3280087,7.7426567
7.255755,-1.6861163,8.09637
6.306612,-2.5193942,6.9643755
7.3913026,-2.3362284,6.5944443
8.246267,-1.6296468,7.3018155
8.022526,-2.893096,8.436896
8.619521,-1.7430587,7.859102
7.5311313,-2.5119195,8.479084
7.5832167,-0.31371897,7.1563764
7.823991,-2.4986937,6.664761
8.02605,-2.0953355,6.1750994
8.655797,-1.0109994,8.057546
6.6153145,-3.4946687,7.7107463
6.915389,-2.3007154,8.60228
8.717706,-2.2141588,7.350851
7.4705753,-2.81871,6.989689
7.266223,-2.9082203,6.366551
7.8835993,-0.6071623,7.535332
7.3697343,-2.293742,8.534403
8.369383,-2.059273,8.864148
8.425516,-1.3029971,8.325521
6.530004,-1.91002,7.463315
9.018993,-1.8118951,7.8769164
8.966994,-1.2901096,6.747909
7.1716385,-2.1908233,7.393831
7.7516947,-1.3018938,7.2356787
7.66777,-2.8780246,6.7246017
7.4998217,-2.9856615,8.797843
8.479529,-2.6075292,8.343614
8.108141,-1.7854874,6.678382
7.898633,-2.7712889,8.612429
7.0448627,-1.6479919,6.9702315
8.869794,-2.490306,7.9938
6.7801595,-2.0379262,8.8669615
6.071399,-2.2537384,6.96556
7.3471694,-0.9454144,7.455118
8.270507,-2.4481874,7.2368293
7.800278,-1.8932866,6.3910546
6.509336,-2.7671247,8.7644005
6.5978913,-2.4429574,6.1973324
6.9243264,-1.323317,7.9357314
7.274031,-2.6512883,6.7319083
9.272184,-1.9623564,7.8038273
8.858197,-2.438718,7.938807
8.086309,-1.8014632,6.8290157
7.774771,-2.5772314,8.859232
8.624794,-1.7313969,6.7187924
6.7933054,-2.6529508,6.2088437
7.33712,-1.5380691,8.54015
7.636228,-2.3523085,5.904465
6.9429717,-1.5249137,7.7560787
6.996567,-2.0417912,8.1642065
6.4039316,-2.4208348,6.7675953
7.201606,-2.4772477,8.235542
7.472047,-3.1702316,8.629818
8.527446,-2.8356237,6.789231
8.818028,-2.621343,7.709884
8.876823,-0.9611809,7.317875
8.19986,-1.5712713,6.5589657
6.6582174,-3.379379,8.10838
6.754797,-1.7826008,6.871791
7.214141,-3.021857,7.841511
6.5502877,-2.781567,8.594887
8.012169,-2.5472064,6.3693542
7.4370537,-1.7631376,7.691849
8.2697735,-2.0224638,7.319093
6.2185397,-2.5891445,7.5273314
6.1145563,-2.2689023,7.312659
8.119048,-1.2692401,7.671114
6.5455904,-2.6388445,6.9449577
7.653889,-2.0248384,7.943963
7.407375,-3.2219632,8.106188
7.454772,-1.8358358,8.821878
9.026352,-1.6293331,8.3580675
6.4520626,-1.5588753,6.3519535
6.5310807,-2.9397793,7.37646
7.1131496,-1.3035988,5.9721518
7.129573,-1.125265,6.3045897
7.300196,-3.271686,6.925747
8.365597,-2.5381021,7.259587
6.901184,-2.611067,7.9912925
7.791316,-2.2927182,7.906272
6.9341273,-2.5005226,7.557068
8.068176,-3.1118522,7.098989
8.25734,-2.1831677,7.5067306
7.6146464,-2.0932217,8.625975
7.4216995,-1.8810409,8.882989
6.44013,-2.6183424,8.156267
8.925781,-1.1421677,7.746626
6.9473505,-2.4138904,7.4394717
7.3351264,-3.4030898,7.4628105
6.872674,-2.4841645,8.831191
5.9743114,-2.3676593,6.691858
8.206459,-1.4778713,7.9340024
7.0570517,-1.8952522,7.563041
8.162116,0.06302352,6.7288733
8.274777,-1.3098936,8.632564
8.266181,-1.7260498,7.668245
7.7152295,-2.732973,8.309534
6.9139285,-1.9071087,6.7527113
8.023213,-1.2383424,7.882957
8.235134,-1.3932117,8.84148
6.99629,-2.4305391,7.752357
7.0977015,-2.2546444,9.151634
6.580709,-2.7460334,6.72005
8.620759,-1.7759664,7.571763
6.8252263,-1.9588273,8.051726
8.556528,-0.5388513,7.476548
8.477511,-1.6244166,7.357747
8.054645,-0.7275398,7.8274984
8.323296,-2.5141056,8.157333
8.8953495,-2.0011322,6.911334
6.913084,-2.4091992,8.220125
6.9563026,-2.0355623,7.327599
8.846705,-1.3094225,6.741874
7.627249,-2.050924,9.094202
8.505454,-1.6426493,6.593416
8.718023,-1.8129054,8.306769
8.926713,-1.5014781,7.249621
8.552358,-1.3727697,7.2932186
7.299187,-1.7866203,6.5904093
6.729496,-2.9281905,8.013459
7.2559214,-3.144001,7.2526474
7.6092315,-1.9738461,7.6091275
7.787058,-2.1763253,7.1679277
7.389119,-1.2754909,9.230491
7.979166,-1.8047377,7.145079
7.6501794,-1.4105543,8.174794
8.137759,-1.9095261,9.097198
8.668644,-2.0168784,7.857522
7.452605,-1.5501677,8.44983
7.6327367,-1.8153623,6.0890512
8.099249,-1.7622833,6.9073606
8.11753,-0.7459018,7.9665456
6.330622,-1.6544377,8.185129
7.5722184,-2.1604085,6.2409472
7.3999143,-3.0909355,7.677432
6.533517,-1.9046395,8.95457
8.934946,-0.89670885,7.5055547
7.2795224,-2.3333945,6.645507
8.849149,-2.055414,7.79102
7.3412247,-1.6703475,8.193325
8.214809,-2.415715,7.7618604
7.9664354,-2.1732023,9.11394
6.3279433,-2.115553,7.3181973
7.0533533,-2.2082448,8.859768
6.8808947,-2.8583567,7.2992435
6.9166565,-2.6813722,6.758665
7.055605,-2.0681298,6.6192117
7.1267214,-3.0480604,8.6868305
7.5404606,-1.563138,6.0807424
